FORID,IncidentName,CalendarYear,UniqueFireIdentifier,IncidentTypeCategory,IncidentTypeKind,FireDiscoveryDateTime,IncidentSize,POOJurisdictionalAgency,POOJurisdictionalUnit,Longitude,Latitude,RelatedIrwinIDs,Fire Cause,Fire Cause General,Fire Cause Specific,Acres - BIA,Acres - BLM,Acres - ANCSA,Acres - BOR,Acres - City,Acres - County,Acres - DOD,Acres - DOE,Acres - Foreign,Acres - NPS,Acres - Other Federal,Acres - Other Local,Acres - Private,Acres - State,Acres - Tribal,Acres - USFS,Acres - USFWS,MinUniqueness,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedBySystem,CreatedOnDateTime,DataSources,DetectionMethod,DispatchCenterID,EstimatedContainmentDate,Fatalities,FinalFireReportApprovedBy,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FinalFireReportNarrative,FinalStrategyAttainedDateTime,FireCauseActivityGroup,FireCauseAgeCategory,FireCauseComments,FireCauseSpecificDetail,FireCode,FireDepartmentID,FireGrowthCessationDateTime,FireIgnitionDateTime,FireMgmtComplexity,FireOccurenceRecordID,FireOutDateTime,FSJobCode,FSOverrideCode,GACC,HasFatalities,HasInjuries,OBJECTID,InFORM Create Date,InFORM Last Modified Date,INFORMUserName,InFuelTreatment,InitialFireStrategy,InitialLatitude,InitialLongitude,InitialResponseAgencies,InitialResponseDateTime,Injuries,IsCauseProhibited,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsInitialFireStrategyMet,IsMultiRoot,IsPOOOnUnprotectedLand,IsQuarantined,IsTrespass,IsValid,LocalIncidentIdentifier,ModifiedBySystem,ModifiedOnDateTime,NonFederalFinancialCode,OtherStructuresDestroyed,OtherStructuresThreatened,POOCity,POOCounty,POODispatchCenterID,POOFips,POOFireIntensityLevel,POOLandownerCategory,POOLandownerKind,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryWeatherStationIdentifier,ResidencesDestroyed,ResidencesThreatened,Status,UnprotectedLandResponseReason,UtcOffset,CombustionFuelClass,CombustionFuelGroup,InIMSR,InitialIMSRDate,FinalIMSRDate,FireManagementOption,Beneficial Acres - BIA,Beneficial Acres - BLM,Beneficial Acres - ANCSA,Beneficial Acres - BOR,Beneficial Acres - City,Beneficial Acres - County,Beneficial Acres - DOD,Beneficial Acres - DOE,Beneficial Acres - Foreign,Beneficial Acres - NPS,Beneficial Acres - Other Federal,Beneficial Acres - Other Local,Beneficial Acres - Private,Beneficial Acres - State,Beneficial Acres - Tribal,Beneficial Acres - USFS,Beneficial Acres - USFWS
{871ACD02-7FFE-47AB-8098-7E462B936FCA},CASCADE,1994,1994-WYYNP-000032,WF,FI,8/14/1994 10:15:00 PM,3,NPS,WYYNP,-111.01744,44.38326,,Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.74,,DEFAULT,0,,8/21/1994 2:45:00 PM,WFMI,6/22/2003 6:00:00 AM,,Other Aircraft,,,,PHIL PERKINS,FMOO,,9/3/1994 6:00:00 AM,"THE CASCADE FIRE WAS DISCOVERED BY A DETECTION AIRCRAFT, 36M WHILE ON A FIRE   PATROL FLIGHT AT 1615 ON 8/14/94. THE INITIAL ATTACK WAS A RETARDANT DROP BY   T-25 FOLLOWED BY THE HELITACK CREW FROM 6LT. ADDITIONAL FORCES FROM YELLOWSTON WERE SHUTTLED IN WITH BUNDREN AND JOHNSON COORDINATING THE FIRE SUPPRESSION    EFFORTS. THREE CREWS WERE ALSO SENT TO THIS FIRE AS IT GREW TO 3 ACRES. THE    FIRELINE WAS COMPLETED EARLY ON 8/15 AND CREWS WORKED HARD WITH BLIVIETS AND   BUCKET DROPS TO KNOCK DOWN HOTSPOTS. THE FIRE WAS CONTROLLED AT 0845 ON 8/21.  THE FIRE WAS PROBEYED ON 8/21 AND WAS DECLARED OUT ON 8/27. THE FINAL SIZE WAS 3 ACRES.",,,,,,,,,,,639126,8/28/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.38326,-111.01744,,8/14/1994 10:54:00 PM,,,,,,,0,,0,,1,000032,,8/2/2006 6:00:00 AM,,,,,Teton,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480107,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{14B498D8-AC4C-4D6F-BCC6-C50CF32609AE},VALLEY,1994,1994-WYYNP-000033,WF,FI,8/15/1994 2:47:00 PM,0.1,NPS,WYYNP,-110.26742,44.59995,,Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.93,,DEFAULT,0,,8/15/1994 7:30:00 PM,WFMI,6/22/2003 6:00:00 AM,,Agency Aircraft,,,,PHIL PERKINS,FMO,,8/24/1994 6:00:00 AM,THE VALLEY FIRE WAS REPORTED AT 0847 ON 8/15/94 BY HELICOPTER 28G. RICK        STRATTON AND KAREN KITCHEN BEGAN INITIAL ATTACK AT 1150 THAT SAME DAY. THE FIR WAS CONTROLLED AT 1330 AND THE 2 FIREFIGHTERS HIKED OUT AT 1630. THE FIRE WAS  DECLARED OUT ON 8/15 AND ON THE EVENING OF 8/18 THE VALLEY FIRE AREA WAS       BURNED OVER BY THE TERN FIRE.,,,,,,,,,,,639127,8/16/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.59995,-110.26742,,8/15/1994 5:50:00 PM,,,,,,,0,,0,,1,000033,,8/2/2006 6:00:00 AM,,,,,Park,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480113,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{7026A3DE-21D5-4940-B379-6E460086E721},GRANT,1994,1994-WYYNP-000034,WF,FI,8/16/1994 2:00:00 AM,0.1,NPS,WYYNP,-110.55076,44.38328,,Human,Arson,,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.65,,DEFAULT,0,,8/16/1994 3:30:00 AM,WFMI,6/22/2003 6:00:00 AM,,Public,,,,PHIL PERKINS,FMO,,8/20/1994 6:00:00 AM,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. CERTAINTY: 4, not retained EQUIPMENT INVOLVED: 90, not retained IGNITION FACTOR: 11, not retained CLASS PEOPLE: 4, not retained AGE: 8, not retained SEX: 3, not retained ACTIVITY INVOLVED: 9, not retained End of SACS to WFMI conversion notes.  THE GRANT FIRE WAS REPORTED BY A CONCESSIONER EMPLOYEE AT 2000 ON 8/15/94. IT  WAS LOCATED NEAR THE CHLORINATOR AT GRANT AND THE PROBABLE CAUSE WAS ARSON.    DON UNSER, GARY NELSON, MANDY HARDY, BILL KRIEGLE,LAURA BERGMAN COURTNEY BABB  RESPONDED WITH AN ENGINE. THE FIRE WAS CONTROLLED AND DECLARED OUT LATER THAT  SAME EVENING.",,,,,,,,,,,639128,8/16/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.38328,-110.55076,,8/16/1994 3:00:00 AM,,,,,,,0,,0,,1,000034,,8/2/2006 6:00:00 AM,,,,,Teton,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480105,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{CFC5A950-77B5-4145-B953-AE6AADF403BC},PARKS EDGE,1994,1994-WYYNP-000035,WF,FI,8/19/1994 10:15:00 PM,0.5,NPS,WYYNP,-111.0841,44.64992,,Human,Smoking,Cigar/cigarette/pipe,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.82,,DEFAULT,0,,8/20/1994 4:00:00 AM,WFMI,6/22/2003 6:00:00 AM,,Public,,,,PHIL PERKINS,FMO,,8/24/1994 6:00:00 AM,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. FORM OF HEAT: 30, not retained CERTAINTY: 3, not retained EQUIPMENT INVOLVED: 98, not retained IGNITION FACTOR: 30, not retained CLASS PEOPLE: 1, not retained AGE: 8, not retained SEX: 3, not retained ACTIVITY INVOLVED: 3, not retained End of SACS to WFMI conversion notes.  A VISITOR REPORTED SEEING SMOKE A FEW HUNDRED YARDS INSIDE THE PARK BOUNDARY   JUST NORTH OF THE WEST ENTRANCE AT 1615 ON 08/19/94. AN ILLEGAL CAMPSITE WAS   FOUND ABOUT 50 YEARDS FROM THE FIRE'S POINT OF ORIGIN AND THE FIRE IS          SUSPECTED TO BE HUMAN CAUSED. PARK ENGINE 32 WITH DENNIS YOUNG, PETE WEBSTER   AND PETE MAZUR RESPONDED TO THE FIRE ALONG WITH TWO FS ENGINES AND 2 ENGINES   FROM WEST YELLOWSTONE HYDRANT AND CONTAIN THE FIRE AT 1/2 ACRE. ALONG WITH THE YELLOWSTONE ENGINE CREW, RICK BENNETT, LES BRUNTON, BONNIE GAFFNEY, PHILIP     TRAINER AND KRESTON SPURLING FROM YELLOWSTONE WERE AMONG THE 30 FIREFIGHTERS   ON THE PARK'S EDGE FIRE. THE FIRE WAS CONTROLLED AT 2200 ON 8/19 AT WHICH TIME THE LAST OF THE ENGINES WAS RELEASED. AT 1400 ON 8/21 THE PARK'S EDGE FIRE WAS DECLARED OUT.",,,,,,,,,,,639129,8/22/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.64992,-111.0841,,8/19/1994 10:45:00 PM,,,,,,,0,,0,,1,000035,,8/2/2006 6:00:00 AM,,,,,Gallatin,MTBDC,,,NPS,Federal,NPS,,US-MT,,,480104,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{AC52EE25-2ECF-4799-84DD-54D970EEAA04},PHANTOM,1994,1994-WYYNP-000036,WF,FI,8/21/1994 2:52:00 PM,0.1,NPS,WYYNP,-110.71744,44.24994,,Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,,DEFAULT,0,,8/21/1994 4:35:00 PM,WFMI,6/22/2003 6:00:00 AM,,Fire Lookout(Tower),,,,PHIL PERKINS,FMO,,9/3/1994 6:00:00 AM,"THE PHANTOM FIRE WAS DISCOVERED BY 721 AT 1852 ON 8/21/94. IT WAS A SINGLE     TREE THAT FLARED UP AND CONTINUED TO SMOKE THAT EVENING AND EARLY IN THE       MORNING OF 8/22. NO INITIAL ATTACK FORCES WERE AVAILABLE ON 8/21, SO           SMOKEJUMPERS JUMPED THE PLATEAU FIRE NEARBY, BUT COULD NOT FIND THE PHANTOM    FIRE. THIS FIRE WAS NOT SEEN AGAIN AND WAS DECLARED OUT ON 8/29/94.",,,,,,,,,,,639130,8/30/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.24994,-110.71744,,8/21/1994 3:29:00 PM,,,,,,,0,,0,,1,000036,,8/2/2006 6:00:00 AM,,,,,Teton,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480105,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{AD95CA3C-39CC-48BA-AF52-B1F2545BA3F8},PLATEAU,1994,1994-WYYNP-000037,WF,FI,8/22/1994 12:52:00 AM,0.3,NPS,WYYNP,-110.76744,44.24993,,Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.5,,DEFAULT,0,,8/22/1994 6:00:00 PM,WFMI,6/22/2003 6:00:00 AM,,Fire Lookout(Tower),,,,PHIL PERKINS,FMO,,8/27/1994 6:00:00 AM,"THE PLATEAU FIRE WAS REPORTED AT 1852 ON 8/21 BY THE MT SHERIDAN LOOKOUT.      SMOKEJUMPERS WERE CALLED IMMEDIATELY TO INITIAL ATTACK THE FIRE, BUT CONDITION WERE TOO WINDY AT THAT TIME, SO THEY WERE RE-ORDERED AND MADE THE JUMP AT 1000 THE FOLLOWING MORNING. 4 JUMPERS WORKED THROUGH THE EVENING AND AGAIN THE NEXT MORNING. THEY WERE RELEASED FROM THE FIRE THE AFTERNOON OF 8/23. THE FIRE WAS  MONITORED BY THE MT SHERIDAN LOOKOUT FOLLOWING RELEASE OF THE JUMPERS. NO FIRE ACTIVITY WAS SEEN AND THE PLATEAU FIRE WAS DECLARED OUT ON 8/27/94.",,,,,,,,,,,639131,8/28/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.24993,-110.76744,,8/22/1994 4:24:00 PM,,,,,,,0,,0,,1,000037,,8/2/2006 6:00:00 AM,,,,,Teton,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480105,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{BB1BBC01-AE8D-4B5D-A6BE-48FB1B784457},FAIRY,1994,1994-WYYNP-000038,WF,FI,8/24/1994 10:44:00 PM,0.1,NPS,WYYNP,-110.86743,44.51659,,Human,Recreation and ceremony,Outdoor oven/fireplace/metal fire ring,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.47,,DEFAULT,0,,8/25/1994 1:05:00 AM,WFMI,6/22/2003 6:00:00 AM,,Public,,,,PHIL PERKINS,FMO,,8/27/1994 6:00:00 AM,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. FORM OF HEAT: 3, not retained CERTAINTY: 2, not retained EQUIPMENT INVOLVED: 98, not retained MATERIAL INVOLVED: 7, not retained IGNITION FACTOR: 38, not retained CLASS PEOPLE: 1, not retained AGE: 8, not retained SEX: 3, not retained ACTIVITY INVOLVED: 3, not retained End of SACS to WFMI conversion notes.  THE FAIRY FIRE, AN ILLEGAL CAMPFIRE, WAS REPORTED BY VISITORS TO OLD FAITHFUL  RANGERS AT 1640 ON 08/24/1994.  THE VISITORS REPORTED THE CAMPFIRE WAS SMOLDER ING WHEN THEY FOUND IT.  THE FIRE WAS NOT CONTAININED TO ANY KIND OF FIRE      RING.  THE VISITORS PUT WATER ON IT TO PUT IT OUT.  411EDWARDS CHECKED ON THE  FAIRY FIRE LATER THAT DAY AND DETERMINED THAT THE FIRE WAS COLD.  THE FIRE WAS DECLARED OUT ON 08/25/94.",,,,,,,,,,,639132,8/26/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.51659,-110.86743,,8/25/1994 1:00:00 AM,,,,,,,0,,0,,1,000038,,8/2/2006 6:00:00 AM,,,,,Teton,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480107,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{C4A3F4C7-189D-4EC0-B9CF-2E4E96ED5AEB},EVERTS,1994,1994-WYYNP-000039,WF,FI,8/25/1994 2:45:00 PM,0.1,NPS,WYYNP,-110.63409,44.96661,,Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.57,,DEFAULT,0,,8/25/1994 7:00:00 PM,WFMI,6/22/2003 6:00:00 AM,,Agency Aircraft,,,,RICHARD BARR,ACTING FMO,,9/3/1994 6:00:00 AM,"THE EVERTS WAS DISCOVERED BY HELICOPTER 01K AT 0845 ON 08/25/94.  THE FIRE WAS INTIAL ATTACKED BY ROY RENKIN, TROY CALLOWAY AN GREG JOHNSON AT 0945.  THE     FIRE WAS CONTROLLED AT 1300 AND RECHECKED ON 08/26.  THE FIRE WAS DECLARED     OUT ON 08/30/94.",,,,,,,,,,,639133,8/31/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.96661,-110.63409,,8/25/1994 3:45:00 PM,,,,,,,0,,0,,1,000039,,8/2/2006 6:00:00 AM,,,,,Park,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480111,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{53FCED10-AB2A-45F1-89DE-6B1C0696A413},BAGGIE,1994,1994-WYYNP-000040,WF,FI,8/25/1994 12:45:00 AM,0.1,NPS,WYYNP,-110.91743,44.48327,,Human,Recreation and ceremony,Outdoor oven/fireplace/metal fire ring,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,,DEFAULT,0,,8/25/1994 3:05:00 AM,WFMI,6/22/2003 6:00:00 AM,,Public,,,,PHIL PERKINS,FMO,,8/27/1994 6:00:00 AM,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. FORM OF HEAT: 3, not retained CERTAINTY: 2, not retained EQUIPMENT INVOLVED: 98, not retained MATERIAL INVOLVED: 7, not retained IGNITION FACTOR: 34, not retained CLASS PEOPLE: 1, not retained AGE: 8, not retained SEX: 3, not retained ACTIVITY INVOLVED: 3, not retained End of SACS to WFMI conversion notes.  THE BAGGIE FIRE WAS AN UNATTENDED CAMPFIRE AT SITE OD3 THAT WAS LEFT SMOLDER-  ING AND HAD ESCAPED APPROXIMATELY TWO FEET OUTSIDE THE FIRE RING.  IT WAS      DISCOVERED BY VISITORS FROM A NEARBY CAMPSITE (OD2) AND REPORTED TO OLD FAITH- FUL RANGERS AT 1845 ON 8/24.  THE REPORTING PARTY CLAIMED THAT THEY HAD PUT    SOME WATER ON THE FIRE, BUT WANTED RANGERS TO TAKE A SECOND LOOK.  411         BENTLEY HIKED OUT TO THE FIRE AND REPORTED THAT THERE WAS SOME HEAT STILL IN   IT, BUT THAT HE WAS ABLE TO STIR IT AROUND UNTIL IT WAS COLD.  THE FIRE WAS    CHECKED AGAIN THE FOLLOWING DAY AND NO HEAT WAS FOUND.  THE BAGGIE FIRE WAS    DECLARED OUT ON 08/25/94.",,,,,,,,,,,639134,8/26/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.48327,-110.91743,,8/25/1994 3:00:00 AM,,,,,,,0,,0,,1,000040,,8/2/2006 6:00:00 AM,,,,,Teton,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480107,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{0E477370-AADC-4C51-8FF4-6D499046F36D},SHOSHONE,1994,1994-WYYNP-000041,WF,FI,8/27/1994 8:00:00 PM,1,NPS,WYYNP,-110.8341,44.3666,,Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.76,,DEFAULT,0,,8/28/1994 4:53:00 PM,WFMI,6/22/2003 6:00:00 AM,,Other Agency Employee,,,,RICHARD BARR,ACTING FMO,,9/3/1994 6:00:00 AM,THE SHOSHONE FIRE WAS DISCOVERED BY 513 AT 1400 ON 08/27/94.  THE FIRE WAS     CONFIRMED BY 721 AND DESCRIBED AS THREE TREES TORCHING OUT.  THERE WERE NO     INTIAL ATTACK FORCES AVAILABLE AND SMOKEJUMPERS FOR EARLY ON 8/28.  INTIAL     ATTACK WAS BY FOUR SMOKEJUMPERS AT 0931 ON 08/28.  THE SIZE WAS ONE ACRE WITH  A LOT OF SPOTS.  THE FIRE WAS CONTROLLED AT 1053 ON 8/29 AND DECLARED OUT ON   8/30/94.,,,,,,,,,,,639135,8/31/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.3666,-110.8341,,8/28/1994 3:31:00 PM,,,,,,,0,,0,,1,000041,,8/2/2006 6:00:00 AM,,,,,Teton,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480107,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{278F79D3-10E9-4392-BE2F-229E2EC4FA63},GRAYLING,1994,1994-WYYNP-000042,WF,FI,8/29/1994 1:30:00 AM,0.2,NPS,WYYNP,-111.0841,44.84993,,Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.51,,DEFAULT,0,,8/30/1994 12:00:00 AM,WFMI,6/22/2003 6:00:00 AM,,Other Aircraft,,,,RICHARD BAHR,ASST FMO,,9/7/1994 6:00:00 AM,"ON 08/28 THERE WAS A SMOKE REPORT BY THE DETECTION FLIGHT AT APPROXIMATELY     1930.  DUE TO THE LATENESS OF THE DAY (DAYLIGHT) THE RANGERS (BONNIE GAFNEY)   COULD NOT LOCATE.                                                               ON 08/29/94 HELICOPTER 6LT SHUTTLED IN THREE FIREFIGHTERS:  BONNIE GAFNEY,     TICHARD JONES, AND JEFF JOHNSTON.  THE FIRE WAS CONTROLLED AT 1800 ON 8/29     AND THE WEST ENTRANCE PATROL CONTINUED TO PATROL THE FIRE AFTER THIS DATE.     THE FIRE WAS DELARED OUT ON 9/06/1994.",,,,,,,,,,,639136,9/7/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.84993,-111.0841,,8/29/1994 1:30:00 AM,,,,,,,0,,0,,1,000042,,8/2/2006 6:00:00 AM,,,,,Gallatin,MTBDC,,,NPS,Federal,NPS,,US-MT,,,480104,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{5A2EDC9F-BF29-455E-978D-7B9EE0DDA6AF},CREVICE,1994,1994-WYYNP-000043,WF,FI,8/28/1994 11:00:00 PM,0.1,NPS,WYYNP,-110.55076,45.0166,,Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.69,,DEFAULT,0,,8/31/1994 12:30:00 AM,WFMI,6/22/2003 6:00:00 AM,,Public,,,,RICHARD BAHR,ASST FMO,,9/7/1994 6:00:00 AM,"ON 08/28/94 THERE WAS A VISITOR REPORT OF A SMOKE IN THE CREVICE CREEK AREA.   TERRY MCENEANEY, HARRY LANEY, AND ON OTHER WERE SENT TO TINTIAL ATTACK THE     FIRE.  MCENEANEY REPORTED THAT THE FIRE WAS ACROSS THE YELLOWSTONE RIVER, EAST OF CREVICE CREEK.  A DECISION WAS MAKE TO INITIAL ATTACK THE NEXT MORNING DUE  TO LACK OF LIGHT.                                                               HILICOPTER 28G WAS SENT OUT 08/29 WITH DAN SHOLLY, JERRY RIDER, BRIAN HELMS,   KEITH BROWN AND DOUG LENTZ.  THE FIRE WAS CONTAINED ON 08/29 AND A CREW OF     THREE: RYDER, HELMS, AND LENTZ WERE LEFT ON THE FIRE DURING THE BURNING PERIOD THE FIRE WAS DECLARED OUT ON 09/06/03.",,,,,,,,,,,639137,9/7/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,45.0166,-110.55076,,8/29/1994 1:00:00 PM,,,,,,,0,,0,,1,000043,,8/2/2006 6:00:00 AM,,,,,Park,MTBDC,,,NPS,Federal,NPS,,US-MT,,,480111,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{A191C723-5F87-465B-BA4B-C88874D1D63D},BOILING,1994,1994-WYYNP-000044,WF,FI,8/29/1994 2:22:00 PM,0.1,NPS,WYYNP,-110.6841,44.98327,,Human,Recreation and ceremony,Outdoor oven/fireplace/metal fire ring,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.57,,DEFAULT,0,,8/29/1994 2:52:00 PM,WFMI,6/22/2003 6:00:00 AM,,Other Agency Employee,,,,RICHARD BAHR,ACTING FMO,,3/9/1994 7:00:00 AM,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. FORM OF HEAT: 2, not retained CERTAINTY: 1, not retained EQUIPMENT INVOLVED: 98, not retained MATERIAL INVOLVED: 1, not retained IGNITION FACTOR: 34, not retained CLASS PEOPLE: 1, not retained AGE: 8, not retained SEX: 3, not retained ACTIVITY INVOLVED: 9, not retained End of SACS to WFMI conversion notes.  tTHE BOILING FIRE WAS DISCOVERED BY 163 REESE AT 0822 ON 08/29/94.  RICK       MCADAM (218) WAS DISPATCHED TO CHECK OUT THIS FIRE AND ARRIVED ON SCENE AT     0834.  THE FIRE WAS THE RESULT OF AN ILLEGAL CAMPER WHO HAD BUILT A COOKING/   WARMING FIRE DIRECTLY ON THE GROUND, BURNING THE GROUND COVER AND NOT          REMAINING WITHIN THE GENERAL FIRE PERIMETER.  RICK SUPPRESSED THE FIRE,        CONTROLLING IT AT 0852 AT .1 OF AN ACRE.  THE FIRE WAS DECLARED OUT ON 08/30/  94.",,,,,,,,,,,639138,8/31/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.98327,-110.6841,,8/29/1994 2:34:00 PM,,,,,,,0,,0,,1,000044,,8/2/2006 6:00:00 AM,,,,,Park,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480111,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{12BDBC0C-EA76-4877-956E-C77BADA168DB},BIRCH,1994,1994-WYYNP-000045,WF,FI,8/29/1994 2:23:00 PM,0.1,NPS,WYYNP,-110.81743,44.18326,,Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.78,,DEFAULT,0,,8/29/1994 10:12:00 PM,WFMI,6/22/2003 6:00:00 AM,,Fire Lookout(Tower),,,,RICHARD BAHR,ACTING FMO,,9/3/1994 6:00:00 AM,THE BIRCH FIRE WAS DISCOVERED BY 721 AT 0723 ON 08/2994.  SMOKEJUMPERS WERE    REQUESTED TO INITIAL ATTACK THIS FIRE AND TWO JUMPERS WERE DROPPED AT 1022 ON  08/29.  THEY CONTROLLED THE FIRE AT 1612 AT .1 OF AN ACRE.  THE FIRE WAS       DECLARED OUT ON 08/20/94.,,,,,,,,,,,639139,8/31/1994 5:59:59 AM,,,NRCC,,,0,1/30/2023 4:30:02 PM,1/30/2023 4:30:02 PM,,0,,44.18326,-110.81743,,8/29/1994 4:22:00 PM,,,,,,,0,,0,,1,000045,,8/2/2006 6:00:00 AM,,,,,Teton,MTBDC,,,NPS,Federal,NPS,,US-WY,,,480101,,,Incomplete,,-7,,,0,,,,,,,,,,,,,,,,,,,,
